cycle_nmse,zcv,zc_dwell_ratio,cycle_rms_drop_ratio,peak_fluct_cv,midband_residual_rms,hf_band_energy_ratio,spec_entropy,neg_dip_event_ratio,irms_drop_vs_baseline,thd_i,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,rf_train_row,sample_weight,source_priority,source_kind,legacy_pulse_feature,_source_file,transition_normal,_feature_sig
0.08,0.3889514220201732,0.0743972175459095,0.0631996219444049,0.0782270897304285,0.1029939099914853,0.4406533845383563,0.6704449728359363,0.4369422800875338,0.2258051502122319,23.04333664976781,219.53763142985443,0.8436896349984849,37.79889698796805,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300176814,0,1,1,6,11,35380.053331774005,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.08|0.389|0.0744|0.0632|0.0782|0.103|0.4407|0.6704|0.4369|0.2258|y=1
0.3113426006455941,0.8031577135963492,0.1463260534236544,0.04,0.1040607217142986,0.1389571861600464,0.3661945191331801,0.7057058543382687,0.2271667489848317,0.2236839322006486,19.30642528892652,228.19717775064493,6.980803549446124,41.78133417299699,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300177903,0,1,1,6,15,35391.29355267531,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3113|0.8032|0.1463|0.04|0.1041|0.139|0.3662|0.7057|0.2272|0.2237|y=1
0.4960472516502366,0.7976167641194134,0.1980777190212016,0.3289992410652315,0.0621917522033228,0.1113309074072355,0.3956398897517602,0.6012011629946057,0.305992672304206,0.4799705728626375,12.291993232710574,232.0603664928351,1.321441246509295,39.201050588981786,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300184404,1,1,1,6,10,34588.78714914879,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.496|0.7976|0.1981|0.329|0.0622|0.1113|0.3956|0.6012|0.306|0.48|y=1
0.2820623471946232,0.12,0.187884313920167,0.3326946644490947,0.1046014474970561,0.1317536626186484,0.111879159550932,0.755035204850037,0.2297806259790144,0.3185226358957868,16.243379107269075,223.57727264782443,0.5493149909940135,34.35143312566886,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300185097,1,1,1,6,10,35519.42446061861,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2821|0.12|0.1879|0.3327|0.1046|0.1318|0.1119|0.755|0.2298|0.3185|y=1
0.4545090654441471,0.63790157333918,0.1279406812963159,0.0758980933053852,0.0257699656153099,0.1317276266314684,0.2525829751744551,0.5457329184038555,0.5568267140482664,0.2870133434801811,21.00820974103364,227.4555028383003,1.0194508828660238,37.279400517774896,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300185592,1,1,1,6,9,35415.13436671164,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4545|0.6379|0.1279|0.0759|0.0258|0.1317|0.2526|0.5457|0.5568|0.287|y=1
0.08,0.8957337158214882,0.1576035986367375,0.0760068494402138,0.1091337718918158,0.2287624061313695,0.3924316787787705,0.6071948942045776,0.06,0.1525671339309253,26.118275487024224,232.9629228327244,12.793334574700731,29.14800211434396,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300187077,0,1,1,6,8,34216.582170362024,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.08|0.8957|0.1576|0.076|0.1091|0.2288|0.3924|0.6072|0.06|0.1526|y=1
0.3524198988463641,0.4580184915404663,0.2302388337697066,0.2469709316662752,0.1408329661299961,0.1660401339249798,0.2664870158903274,0.732703239563441,0.612945372102336,0.3781165188217905,23.07221657422124,220.3192277202134,4.658932648352812,43.9009935884712,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300189057,0,1,1,6,14,35240.05775717,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3524|0.458|0.2302|0.247|0.1408|0.166|0.2665|0.7327|0.6129|0.3781|y=1
0.1746311728569355,0.5627604517363507,0.1488423930881063,0.04,0.054163730695075,0.1891421322061569,0.2721233113870509,0.6952865990796107,0.1743841323374182,0.2135419703341597,26.972400665211875,233.5064755778644,5.121940595195388,32.15776139769553,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300189684,1,1,1,6,5,34869.52256211733,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1746|0.5628|0.1488|0.04|0.0542|0.1891|0.2721|0.6953|0.1744|0.2135|y=1
0.1017985547964043,0.81663885135722,0.2210273098106777,0.1316156203897763,0.1700561821959637,0.0941354840366832,0.3483526877716425,0.4356575931733881,0.5379392771667658,0.3656077135086583,14.875807091147246,221.1309512570729,0.7043201666610361,35.80139059572361,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300189783,1,1,1,6,9,34448.838375243264,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1018|0.8166|0.221|0.1316|0.1701|0.0941|0.3484|0.4357|0.5379|0.3656|y=1
0.3500965495155869,0.5411492810074447,0.05,0.3072506338699787,0.0826894020428995,0.0953976457840915,0.2522139305053931,0.8796726070468556,0.6095820265536636,0.5604666644091,33.786211400349245,232.2025359801885,8.64348367986898,41.849529839079935,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300190839,0,1,1,6,15,34483.00077003181,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3501|0.5411|0.05|0.3073|0.0827|0.0954|0.2522|0.8797|0.6096|0.5605|y=1
0.3850310496290572,0.36003606349574,0.2364199537518922,0.0926488511593775,0.0618234946442532,0.05,0.2612318046791562,0.7685951877302136,0.4422817743514268,0.2731943369084046,24.771037813023845,228.5472369993496,3.280220183896084,35.53604490229043,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300191169,1,1,1,6,6,34464.106843025205,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.385|0.36|0.2364|0.0926|0.0618|0.05|0.2612|0.7686|0.4423|0.2732|y=1
0.2987041337204725,0.7260244854455675,0.2139746693952599,0.3967800479093795,0.1002718549909517,0.1206485000967876,0.1220745602614938,0.7757471114907054,0.3792573829901194,0.438399957425953,10.062938442823327,223.91634064668955,0.1956854363313202,31.81232447438659,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300192258,0,1,1,6,12,34563.95359988984,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2987|0.726|0.214|0.3968|0.1003|0.1206|0.1221|0.7757|0.3793|0.4384|y=1
0.2395642072359173,0.7156606732834618,0.2007999242955937,0.1874716062613513,0.139422352961383,0.1126085160813873,0.185603673125222,0.5481708930631117,0.6639101262599081,0.3421878107536756,21.5639165931903,230.06278180607657,3.4401082504901104,33.45927120784844,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300198363,1,1,1,6,4,34603.08047524383,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2396|0.7157|0.2008|0.1875|0.1394|0.1126|0.1856|0.5482|0.6639|0.3422|y=1
0.4020577537744034,0.4433196373492928,0.1990920227719478,0.4343526321709371,0.0883125655444185,0.2193229391763477,0.4924927685544563,0.8489822962947189,0.8579504171149975,0.6021006708440114,23.669504925627777,222.8609503795559,0.6043235558413338,33.944888920391975,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300199881,1,1,1,6,8,35249.297941188015,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4021|0.4433|0.1991|0.4344|0.0883|0.2193|0.4925|0.849|0.858|0.6021|y=1
0.08,0.5886370376723714,0.1249065842777639,0.1748433702122184,0.1286650900228957,0.1808522829671564,0.3270402140956027,0.934199536103253,0.1388537524823526,0.2017044517410508,28.747772495274138,223.57352980608167,1.5696537087080609,33.00895369908006,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300202917,1,1,1,6,8,34251.57686577626,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.08|0.5886|0.1249|0.1748|0.1287|0.1809|0.327|0.9342|0.1389|0.2017|y=1
0.08,0.6238895481909741,0.05,0.104127954629001,0.1018069916285519,0.1784715491128014,0.2130245781139169,0.5388407138717243,0.7929067733388856,0.4990687262568778,12.778238682830668,235.3373995076446,0.2756745406365349,35.45366797168202,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300204831,1,1,1,6,12,34624.72258911843,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.08|0.6239|0.05|0.1041|0.1018|0.1785|0.213|0.5388|0.7929|0.4991|y=1
0.1794354658641698,0.5231051121330059,0.1984141073612221,0.04,0.0845846268295618,0.1803191891272742,0.3295711619835499,0.8719343727994903,0.2925794916753046,0.1994044888377145,21.728086977928967,227.94320224674348,8.01977390093511,37.03951181387785,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300205722,1,1,1,6,12,34716.84543866411,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1794|0.5231|0.1984|0.04|0.0846|0.1803|0.3296|0.8719|0.2926|0.1994|y=1
0.2328450726305132,0.5511090456727445,0.1005358885164283,0.2994886595658059,0.0712995657215725,0.1493976744946412,0.4204185966955733,0.6998477756376756,0.1366207350194902,0.4030432229868343,20.435937868413912,220.97606715068176,0.5445114843032749,27.076554501665203,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300207669,1,1,1,6,6,34886.97657375209,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2328|0.5511|0.1005|0.2995|0.0713|0.1494|0.4204|0.6998|0.1366|0.403|y=1
0.1443675543375649,0.9663005975057052,0.2347866420945095,0.1233337910566154,0.0261986930724233,0.1592361122798924,0.1187837728797725,0.6780252446417171,0.3932428296023968,0.3299103483577065,30.81148968173848,221.96897958288812,5.100461517748852,38.523249697640594,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300207702,1,1,1,6,14,35183.77266138203,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1444|0.9663|0.2348|0.1233|0.0262|0.1592|0.1188|0.678|0.3932|0.3299|y=1
0.0901401401554308,0.6112326323887499,0.2189415829666548,0.4292502460086766,0.01,0.1814296141957529,0.4333730784539169,0.6492543645598857,0.7651293300925592,0.5500447417100209,38.39297672422618,228.8849710729017,6.009605216681197,34.526906489398804,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300209187,1,1,1,6,10,35385.30156419324,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.0901|0.6112|0.2189|0.4293|0.01|0.1814|0.4334|0.6493|0.7651|0.55|y=1
0.2474361215254944,0.4136665399001683,0.2087988064694403,0.3771345839796724,0.1515620581134856,0.1621177146627506,0.2989871718907904,0.7484504787189231,0.6698105875931638,0.601219407742995,24.15371491914225,225.4944289158344,7.972246555029862,38.00786600608217,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300210276,1,1,1,6,9,34980.554999508124,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2474|0.4137|0.2088|0.3771|0.1516|0.1621|0.299|0.7485|0.6698|0.6012|y=1
0.4085146882393008,0.4132539205615377,0.1132613825960621,0.2390664837609272,0.079226711845137,0.054252681119935,0.2447632256987961,0.607422209684323,0.3497319673562211,0.4474603512954582,27.18931537938749,220.68258690019672,9.87218326472466,37.71447614339446,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300210408,0,1,1,6,14,34871.30469494189,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4085|0.4133|0.1133|0.2391|0.0792|0.0543|0.2448|0.6074|0.3497|0.4475|y=1
0.2400690812152335,0.3381896039519778,0.29228686263485,0.2523010974785611,0.1060636218911726,0.2071672531821111,0.3943389034453762,0.6465640665933103,0.3557610930969013,0.3733426091954713,25.001041445176707,233.17404887774137,1.1817223763150502,35.614295377866,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300210672,1,1,1,6,6,35091.337109720655,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2401|0.3382|0.2923|0.2523|0.1061|0.2072|0.3943|0.6466|0.3558|0.3733|y=1
0.316186185339309,0.6158389420325397,0.3032553094840586,0.2526817906377953,0.1094837802035901,0.1176638219051745,0.4127428750083602,0.5721735370475972,0.2572211017047291,0.3995391940741876,23.468750066362063,234.01853670583432,0.6586143499588455,31.71151273951831,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300214797,1,1,1,6,5,36134.82730827652,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3162|0.6158|0.3033|0.2527|0.1095|0.1177|0.4127|0.5722|0.2572|0.3995|y=1
0.4179988969734383,0.4023692084694822,0.0967253118196035,0.2951258822557903,0.1064163354925982,0.1078088942539476,0.3664055445040083,0.5631362172257245,0.505358255968813,0.4262250081787325,11.32975312821572,224.172156298734,7.657298480538539,40.45271896246936,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300216843,1,1,1,6,7,34824.68681068791,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.418|0.4024|0.0967|0.2951|0.1064|0.1078|0.3664|0.5631|0.5054|0.4262|y=1
0.2929984429716966,0.9055908633159566,0.05,0.3032412018331181,0.01,0.3257941096451068,0.5529786327594785,0.6936970867933382,0.4907511361394932,0.4367863183849552,15.711341753228716,225.29719932681948,2.843254943543224,36.05799851813848,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300217338,1,1,1,6,13,33661.53514115625,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.293|0.9056|0.05|0.3032|0.01|0.3258|0.553|0.6937|0.4908|0.4368|y=1
0.4121621970367379,0.2017253853428007,0.1327653038456693,0.3575054425263534,0.0241535649342748,0.0557295248338077,0.3508250236599238,0.642635425676227,0.2823916128997625,0.3217443318011039,40.545818326204895,234.34997138006707,12.435849062028009,45.48287881306203,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300218163,0,1,1,6,9,34784.63881205752,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4122|0.2017|0.1328|0.3575|0.0242|0.0557|0.3508|0.6426|0.2824|0.3217|y=1
0.3239439645667745,0.8453916996628789,0.1828301145706803,0.1444569935070996,0.0767741702352274,0.0583236126027506,0.4541581543306851,0.5327448988197028,0.1702935835552843,0.1959162723088436,6.961582223941496,229.6393772473095,0.1337685987918244,37.248228965668,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300218559,1,1,1,6,15,35141.23182601033,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3239|0.8454|0.1828|0.1445|0.0768|0.0583|0.4542|0.5327|0.1703|0.1959|y=1
0.3059084781456553,0.7906066499306097,0.1001010680087967,0.2447094108695481,0.0621957465400243,0.1745061960047034,0.4971179166323793,0.5440376503220112,0.4012943672867572,0.3550493438104048,24.26234167482671,231.65995509111667,0.1474726149365699,37.20585321588099,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300220539,1,1,1,6,13,34425.116284705415,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3059|0.7906|0.1001|0.2447|0.0622|0.1745|0.4971|0.544|0.4013|0.355|y=1
0.2604332959363235,0.2376231663405922,0.2410885136003308,0.04,0.0659610842484284,0.2707815462368087,0.3993229126931946,0.5621269787802499,0.4920125428060016,0.3221465664703255,18.446737438820097,229.81151022221337,0.8950026558889828,31.10030700204915,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300221034,1,1,1,6,8,34649.310504523884,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2604|0.2376|0.2411|0.04|0.066|0.2708|0.3993|0.5621|0.492|0.3221|y=1
0.4908968568950359,0.5544999547173164,0.08228619038324,0.04,0.0891842539047664,0.1290030053627748,0.5405028775025712,0.7354945243447683,0.2503809105805306,0.2710018658476349,9.188331352921992,222.7101562212233,9.82263679872059,41.442657037457465,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300221562,1,1,1,6,10,35247.83454606578,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4909|0.5545|0.0823|0.04|0.0892|0.129|0.5405|0.7355|0.2504|0.271|y=1
0.3227635465351924,0.4444303837272226,0.1077074941702513,0.231709174937464,0.1133087964904389,0.2729176033522505,0.1524860618544234,0.5445371091014394,0.0834744596716223,0.1965810364452399,13.608994148819171,227.4657146272455,0.2673206644382704,32.32658336790304,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300221760,1,1,1,6,9,35714.33921937569,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3228|0.4444|0.1077|0.2317|0.1133|0.2729|0.1525|0.5445|0.0835|0.1966|y=1
0.2830945168788096,0.8329014706687299,0.2186805423369971,0.3107346352479026,0.1024957246409606,0.1999386661179157,0.2930629023066881,0.7706204961930423,0.2817064606746566,0.2891350113073899,20.18991881680067,235.77792914792133,6.770130036130031,37.21050215537522,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300223410,1,1,1,6,13,34836.42140495645,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2831|0.8329|0.2187|0.3107|0.1025|0.1999|0.2931|0.7706|0.2817|0.2891|y=1
0.3473316925753333,0.4038221320973608,0.0870099615011993,0.1563231971951748,0.0995801588193159,0.1637416093604864,0.3373052802930758,0.7395369553460699,0.1591328687063456,0.1664551345466101,9.131429263457846,228.47953534793825,0.5778351299499992,29.13263924553777,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300225951,1,1,1,6,9,34993.24240636792,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3473|0.4038|0.087|0.1563|0.0996|0.1637|0.3373|0.7395|0.1591|0.1665|y=1
0.2274754996422947,0.3520246368671285,0.1879053813103998,0.2110657311884721,0.1930756886784451,0.1994496090038733,0.4526119822663317,0.5997215679379022,0.5633905862123095,0.4100433313438794,7.548694477059822,223.65117413079372,12.196625544368231,35.56235187882106,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300226380,0,1,1,6,15,34549.49207631682,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2275|0.352|0.1879|0.2111|0.1931|0.1994|0.4526|0.5997|0.5634|0.41|y=1
0.4301809474081834,0.4022834675810121,0.2062228992184971,0.2456163277957955,0.0726447289933917,0.1451734747644489,0.1237603129053069,0.6916909434702849,0.3098998266791704,0.3161258953532668,6.333931827487511,233.29100771793648,0.503741011304933,38.47924150661928,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300226941,1,1,1,6,5,35143.09900816268,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4302|0.4023|0.2062|0.2456|0.0726|0.1452|0.1238|0.6917|0.3099|0.3161|y=1
0.3902767616821339,0.7419533055280529,0.1023852129758608,0.1765014798797116,0.0393705754295576,0.1055773405832397,0.4036389538332844,0.8306662206240829,0.6648103874000093,0.3879880486957665,2.0,223.92543744070545,0.2009908015927098,31.61254066677977,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300227205,1,1,1,6,14,34120.36176016652,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3903|0.742|0.1024|0.1765|0.0394|0.1056|0.4036|0.8307|0.6648|0.388|y=1
0.3930701303291065,0.2846639030535111,0.1769237502614024,0.1577205568693482,0.1085477358733688,0.1355156480916931,0.3040592316037287,0.7681293584321364,0.7042175023320162,0.4873447520904238,22.0168061760852,229.6179507554124,0.3393943848939659,34.00751099912478,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300227469,1,1,1,6,6,34847.50510536272,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3931|0.2847|0.1769|0.1577|0.1085|0.1355|0.3041|0.7681|0.7042|0.4873|y=1
0.1116179057640811,0.2950910672055837,0.2038854484262805,0.2711880396800196,0.0786122927380611,0.3331342238146939,0.3441196486707145,0.7348117099824722,0.1025414905836319,0.3125195770074769,15.829591509861435,231.08231269460865,0.2452461594626554,37.871346367294976,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300227601,1,1,1,6,11,35949.11000563133,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1116|0.2951|0.2039|0.2712|0.0786|0.3331|0.3441|0.7348|0.1025|0.3125|y=1
0.3174703935986403,0.3619540655648812,0.2256757575312085,0.4049111378356838,0.043041871063818,0.1174172629020236,0.2541734582708073,0.7670229379095599,0.5939679314998778,0.5399988727443004,7.024012351177375,221.80356324958407,0.1686478656730635,39.21722853673916,1,load_separation_arc,gen0_scaffold__scaffold2k_session_17,1775300227997,1,1,1,6,4,34585.60349653801,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3175|0.362|0.2257|0.4049|0.043|0.1174|0.2542|0.767|0.594|0.54|y=1
0.2537157458890061,0.7538873605910821,0.1763199581436221,0.1705734568660546,0.0227856601035132,0.1941832481055547,0.9333050983544766,0.7870828197539056,0.2430664037636535,0.1643357360188266,14.231409443408792,223.60488393656505,0.179040631615953,32.77644393718279,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300232386,1,1,1,6,14,34645.41694558583,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2537|0.7539|0.1763|0.1706|0.0228|0.1942|0.9333|0.7871|0.2431|0.1643|y=1
0.1798065128087164,0.6231278815609724,0.208682098250398,0.1846798106827893,0.0308244919448466,0.0990317858510571,0.4095778545252608,0.7101391704405247,0.1041681038092602,0.182393756612444,19.375129700610863,226.009058888306,8.40590725788373,38.20238737762862,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300232617,1,1,1,6,12,34502.18068687553,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1798|0.6231|0.2087|0.1847|0.0308|0.099|0.4096|0.7101|0.1042|0.1824|y=1
0.1805787526620959,0.6442682903378634,0.218893891185792,0.0688160214628949,0.106205685954126,0.0864029233283684,0.5927944221847641,0.8535299001875121,0.02,0.01,22.19051032582149,221.5710804828377,1.912321143248849,35.40793510577677,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300232848,1,1,1,6,8,35659.279591402315,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1806|0.6443|0.2189|0.0688|0.1062|0.0864|0.5928|0.8535|0.02|0.01|y=1
0.2236825136254127,1.6570641078450865,0.2870672059069558,0.02,0.0556400495784286,0.0870724141186672,0.5367606893220663,0.7912763791802855,0.1036911880357284,0.1322893554950754,19.484558990887454,226.78927610494688,1.723360503711803,27.510812904848457,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300233640,0,1,1,6,5,35003.6068565217,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2237|1.6571|0.2871|0.02|0.0556|0.0871|0.5368|0.7913|0.1037|0.1323|y=1
0.1883814789394414,0.7819585861469247,0.1934305246676279,0.1733117376022327,0.0220813007299204,0.1590365867774157,0.3765615237732548,0.8575716522360414,0.3189266566837394,0.2512564841741591,5.524605199780751,228.31731737873292,0.4765206483432119,37.090271213512686,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300233970,1,1,1,6,4,34829.87892942332,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1884|0.782|0.1934|0.1733|0.0221|0.159|0.3766|0.8576|0.3189|0.2513|y=1
0.0920795254986486,1.193251155510315,0.1765526615586999,0.2198525502929528,0.0637685652465374,0.0763018669045142,0.4868253678015762,0.7315207321932199,0.1171264030756991,0.2242006531219236,14.486985307152024,232.38207175505244,6.793740845412696,38.72821880495804,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300234762,1,1,1,6,13,35046.17422526252,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.0921|1.1933|0.1766|0.2199|0.0638|0.0763|0.4868|0.7315|0.1171|0.2242|y=1
0.1849762791048327,0.9123732345293736,0.2305797566277372,0.1000480944118766,0.0512229006865333,0.1452163574966281,0.267545682818798,0.8228287135310602,0.2401642949381235,0.1490706813852482,16.42718991120302,238.5761043268571,5.355171715635249,41.46474730045273,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300234960,1,1,1,6,6,34695.16388451944,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.185|0.9124|0.2306|0.1|0.0512|0.1452|0.2675|0.8228|0.2402|0.1491|y=1
0.2154697456092874,0.6981411941560188,0.147229434641774,0.1430441033954964,0.0507687776486982,0.0528803916414326,0.5853497524345309,0.7346683378361194,0.1850491099673605,0.1570113963902454,13.302730974910723,228.0430449472058,0.1390861941070279,35.921343399077394,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300236808,1,1,1,6,9,34875.99667970947,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2155|0.6981|0.1472|0.143|0.0508|0.0529|0.5853|0.7347|0.185|0.157|y=1
0.207519695453147,0.7682120242439521,0.245091245725592,0.0553005408019769,0.006,0.0872617877986748,0.611671768573026,0.7412790632856578,0.104004464644393,0.1665177224158612,6.0838508552619,232.0464456554329,0.102034343003411,30.736503892035632,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300238227,1,1,1,6,12,34488.83775666144,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2075|0.7682|0.2451|0.0553|0.006|0.0873|0.6117|0.7413|0.104|0.1665|y=1
0.2844721282825581,0.8458754175004428,0.3018246404390083,0.1210711638562413,0.0505379422711857,0.266124042682808,0.2910865071161299,0.7235197497160203,0.1406560948614364,0.2197876778539673,19.20005768489275,229.0185551770279,0.1962397291621266,35.60279299254893,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300238425,1,1,1,6,13,34871.8834635241,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2845|0.8459|0.3018|0.1211|0.0505|0.2661|0.2911|0.7235|0.1407|0.2198|y=1
0.1226440782449123,0.5725498074906625,0.3122503975040288,0.1733051068747613,0.042327040523247,0.114566116888159,0.3774956702416406,0.7944158069846416,0.0764331769000478,0.1655200379772781,23.81490515410312,226.03899401286097,0.2694198743586584,37.609007958849965,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300239283,0,1,1,6,7,34341.967974871106,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1226|0.5725|0.3123|0.1733|0.0423|0.1146|0.3775|0.7944|0.0764|0.1655|y=1
0.2713993045061317,0.7910355430506366,0.2297208544875627,0.16347839182792,0.0662615145721422,0.1293413396467618,0.4833536113160993,0.8135200501527056,0.02,0.1599960959023441,22.28091056252297,225.0930423495719,2.828063407475474,32.084160314363366,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300240372,0,1,1,6,14,34835.75135217406,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2714|0.791|0.2297|0.1635|0.0663|0.1293|0.4834|0.8135|0.02|0.16|y=1
0.1760024895545827,0.7221183171881084,0.2106317616357633,0.1907844280256589,0.102589646173878,0.0811568387153622,0.6089895058690645,0.9511478597148988,0.3444709469381277,0.2672325243874937,24.452837094121733,231.1067300666652,0.1442300038408692,33.56275008550262,1,restrike_arc,gen0_scaffold__scaffold2k_session_17,1775300241362,1,1,1,6,10,34495.03998607993,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.176|0.7221|0.2106|0.1908|0.1026|0.0812|0.609|0.9511|0.3445|0.2672|y=1
