spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,trial_id,section_id,_source_file,_source_folder,source_kind,source_priority,parsed_load_type,parsed_load_family,section_key,rf_train_row,section_prior,label_trust,arc_like_score,normal_like_score,clean_reason,clean_quality,invalid_off_flag,invalid_loaded_flag,hard_negative,sample_weight,transition_normal,conflict_scope,_feature_sig,_conflict_sig,label_conflict,conflict_policy,device_family_code,context_family_code_runtime,context_family_confidence,ctx_family_resistive_linear,ctx_family_inductive_motor,ctx_family_rectifier_smps,ctx_family_phase_angle_controlled,ctx_family_brush_universal_motor,ctx_family_other_mixed,context_runtime_source,context_augmented
200.0,13.345379,-1.055673,-54.512436,200.0,25.155699999999996,200.0,17.772867,0.654731,0.214149,227.378,4.444625,26.682,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866104,1929331,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.194304014950631,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|13.3454|-1.0557|-54.5124|200.0|25.1557|200.0|17.7729|0.6547|0.2141,200.0|13.345|-1.056|-54.512|200.0|25.156|200.0|17.773|0.655|0.214,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,10.220827,-5.756213,-46.74807,200.0,58.132099999999994,200.0,15.7784,0.71271,0.599918,227.378,4.154059,26.682,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866132,1929525,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.14742981379335,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|10.2208|-5.7562|-46.7481|200.0|58.1321|200.0|15.7784|0.7127|0.5999,200.0|10.221|-5.756|-46.748|200.0|58.132|200.0|15.778|0.713|0.6,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.758221,-12.603828,-49.477669,200.0,126.50859999999999,111.15141607365939,16.024767,0.90282,1.088571,227.378,4.51582,26.682,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866185,1929620,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0392991589429768,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.7582|-12.6038|-49.4777|200.0|126.5086|111.1514|16.0248|0.9028|1.0886,200.0|4.758|-12.604|-49.478|200.0|126.509|111.151|16.025|0.903|1.089,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.897588,-1.738241,-34.008278,200.0,21.3327,100.0,17.04635,0.913845,0.0801,227.164,4.486882,26.682,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866269,1929714,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1830478759685905,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|12.8976|-1.7382|-34.0083|200.0|21.3327|100.0|17.0464|0.9138|0.0801,200.0|12.898|-1.738|-34.008|200.0|21.333|100.0|17.046|0.914|0.08,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,8.013793,-6.832031,-52.750378,200.0,35.8536,200.0,16.132013,0.794748,0.004797,227.164,4.48516,26.682,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866364,1929812,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1053065486756681,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|8.0138|-6.832|-52.7504|200.0|35.8536|200.0|16.132|0.7947|0.0048,200.0|8.014|-6.832|-52.75|200.0|35.854|200.0|16.132|0.795|0.005,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,6.819173,-8.690964,-52.193092,200.0,58.8405,154.31921306453606,15.856625,1.204743,0.728033,227.164,4.574638,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866622,1930011,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0893180108882061,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|6.8192|-8.691|-52.1931|200.0|58.8405|154.3192|15.8566|1.2047|0.728,200.0|6.819|-8.691|-52.193|200.0|58.84|154.319|15.857|1.205|0.728,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,13.160138,-2.294045,-49.718094,200.0,64.5104,116.09806996239614,16.69556,0.85395,0.328949,227.164,4.454252,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866676,1930105,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1918210480835516,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|13.1601|-2.294|-49.7181|200.0|64.5104|116.0981|16.6956|0.854|0.3289,200.0|13.16|-2.294|-49.718|200.0|64.51|116.098|16.696|0.854|0.329,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.922602,-11.392544,-53.726841,129.7847,106.98989999999999,200.0,16.433319,1.225027,0.435005,227.0,4.299242,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866760,1930199,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.045005608964263,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.9226|-11.3925|-53.7268|129.7847|106.9899|200.0|16.4333|1.225|0.435,200.0|4.923|-11.393|-53.727|129.785|106.99|200.0|16.433|1.225|0.435,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.617772,-12.689857,-51.438938,200.0,80.1194,200.0,16.326807,1.172427,0.11914,227.0,4.258265,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548866854,1930299,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0283997356831605,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.6178|-12.6899|-51.4389|200.0|80.1194|200.0|16.3268|1.1724|0.1191,200.0|4.618|-12.69|-51.439|200.0|80.119|200.0|16.327|1.172|0.119,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,11.327065,-4.123917,-50.404579,7.4125,108.601,108.14464018380856,15.136968,0.662363,0.544271,227.0,4.511111,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548867141,1930595,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1641992159758467,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|11.3271|-4.1239|-50.4046|7.4125|108.601|108.1446|15.137|0.6624|0.5443,200.0|11.327|-4.124|-50.405|7.412|108.601|108.145|15.137|0.662|0.544,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,11.933897,-2.595559,-54.453106,200.0,75.3047,146.07974430140075,17.44696,0.975859,0.036059,226.873,4.498097,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548867238,1930687,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.169099008846192,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|11.9339|-2.5956|-54.4531|200.0|75.3047|146.0797|17.447|0.9759|0.0361,200.0|11.934|-2.596|-54.453|200.0|75.305|146.08|17.447|0.976|0.036,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,13.211691,-1.516121,-53.741665,200.0,110.6192,200.0,16.523445,0.638247,0.237786,226.873,4.41253,26.68,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548867360,1930788,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1917561414751083,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|13.2117|-1.5161|-53.7417|200.0|110.6192|200.0|16.5234|0.6382|0.2378,200.0|13.212|-1.516|-53.742|200.0|110.619|200.0|16.523|0.638|0.238,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.510696,-13.326478,-53.549698,5.4948,92.65090000000001,200.0,16.944233,0.140686,0.452834,226.873,4.293756,26.681,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548867643,1931083,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0068148746763717,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.5107|-13.3265|-53.5497|5.4948|92.6509|200.0|16.9442|0.1407|0.4528,200.0|4.511|-13.326|-53.55|5.495|92.651|200.0|16.944|0.141|0.453,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,6.636511,-9.349401,-50.789928,200.0,23.6015,200.0,16.449661,1.105795,0.450191,226.74,4.448397,26.681,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548867750,1931176,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.076774950942875,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|6.6365|-9.3494|-50.7899|200.0|23.6015|200.0|16.4497|1.1058|0.4502,200.0|6.637|-9.349|-50.79|200.0|23.602|200.0|16.45|1.106|0.45,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.593867,-12.322924,-54.402042,108.43130000000001,112.00779999999999,200.0,16.906593,0.881766,0.296232,226.74,4.342976,26.681,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548867834,1931275,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0256380433515306,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.5939|-12.3229|-54.402|108.4313|112.0078|200.0|16.9066|0.8818|0.2962,200.0|4.594|-12.323|-54.402|108.431|112.008|200.0|16.907|0.882|0.296,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,5.388667,-9.451069,-51.975677,200.0,32.7509,200.0,16.181026,0.965033,0.025313,226.74,4.334181,26.675,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548868148,1931375,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0529858813325368,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|5.3887|-9.4511|-51.9757|200.0|32.7509|200.0|16.181|0.965|0.0253,200.0|5.389|-9.451|-51.976|200.0|32.751|200.0|16.181|0.965|0.025,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,11.529374,-3.922703,-50.162449,5.6635,17.712500000000002,136.11625758970362,16.29899,1.394345,0.339597,226.74,4.335945,26.675,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548868176,1931569,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1571964806074586,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|11.5294|-3.9227|-50.1624|5.6635|17.7125|136.1163|16.299|1.3943|0.3396,200.0|11.529|-3.923|-50.162|5.664|17.713|136.116|16.299|1.394|0.34,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,10.229137,-5.664587,-50.970795,200.0,230.9702,200.0,16.86256,0.434731,0.446317,226.74,4.181128,26.675,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548868229,1931663,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1383717778189546,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|10.2291|-5.6646|-50.9708|200.0|230.9702|200.0|16.8626|0.4347|0.4463,200.0|10.229|-5.665|-50.971|200.0|230.97|200.0|16.863|0.435|0.446,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.611825,-16.210762,-53.017921,200.0,49.8549,196.31116483539967,16.738422,1.135793,0.149203,226.524,4.231035,26.675,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548868313,1931756,0,1,1,0,18,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,0.9848338319471774,0.37643593583627205,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.6118|-16.2108|-53.0179|200.0|49.8549|196.3112|16.7384|1.1358|0.1492,200.0|4.612|-16.211|-53.018|200.0|49.855|196.311|16.738|1.136|0.149,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,11.908981,-3.403449,-51.510487,200.0,86.84809999999999,135.54546756186377,16.820637,0.734202,0.098542,226.178,4.264447,26.683,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548869110,1932345,1,1,1,0,11,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.162210683953145,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|11.909|-3.4034|-51.5105|200.0|86.8481|135.5455|16.8206|0.7342|0.0985,200.0|11.909|-3.403|-51.51|200.0|86.848|135.545|16.821|0.734|0.099,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.784369,-19.332914,-50.336918,200.0,19.731299999999997,200.0,16.828993,0.359251,0.488851,226.178,4.270883,26.683,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548869250,1932630,0,1,1,0,9,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,0.955540219585985,0.4112735927747421,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.7844|-19.3329|-50.3369|200.0|19.7313|200.0|16.829|0.3593|0.4889,200.0|4.784|-19.333|-50.337|200.0|19.731|200.0|16.829|0.359|0.489,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.689281,-11.301608,-53.083847,22.715,97.4179,200.0,17.479742,0.319114,0.050744,226.178,4.28822,26.683,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548869278,1932729,1,1,1,0,10,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0351201592946908,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.6893|-11.3016|-53.0838|22.715|97.4179|200.0|17.4797|0.3191|0.0507,200.0|4.689|-11.302|-53.084|22.715|97.418|200.0|17.48|0.319|0.051,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.823643,-10.426812,-54.570007,200.0,51.1418,200.0,17.380173,1.178325,0.048707,226.178,4.30493,26.683,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start__sess_1775548845659__start_01,1775548869386,1932823,1,1,1,0,16,32768,0,5,brush_universal_motor,vacuum_cleaner,4,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_4__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_4__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0406406491359728,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial004,200.0|4.8236|-10.4268|-54.57|200.0|51.1418|200.0|17.3802|1.1783|0.0487,200.0|4.824|-10.427|-54.57|200.0|51.142|200.0|17.38|1.178|0.049,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
